position,now_cost,points_last_3gw,points_last_5gw,minutes_last_3gw,minutes_percentage_last_3,goals_last_3gw,assists_last_3gw,xg_last_3gw,xa_last_3gw,xgi_last_3gw,clean_sheets_last_3gw,bonus_last_3gw,ict_last_3gw,goals_per_90,points_std_last_5gw,points_trend,next_was_home,next_fixture_difficulty,next_opp_def_strength,strength_attack_home_player_team,strength_attack_away_player_team,transfers_balance,target_points,player_id,player_name,gameweek
MID,65,6.0,5.0,90.0,100.0,0.3333333333333333,0.0,0.08,0.03333333333333333,0.11333333333333334,2.0,1.0,4.699999999999999,0.3333333333333333,5.354126134736337,0.5000000000000021,False,1190.0,1160.0,1290,1330,79707,5.0,387,Szoboszlai,5
MID,65,5.666666666666667,4.2,90.0,100.0,0.3333333333333333,0.0,0.10333333333333333,0.04,0.14333333333333334,2.0,1.0,5.833333333333333,0.3333333333333333,4.969909455915671,-6.000000000000001,False,1300.0,1220.0,1290,1330,-13503,1.0,387,Szoboszlai,6
MID,54,1.0,1.0,18.0,20.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,1.4,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-2254,4.0,388,C.Jones,2
MID,54,1.5,1.5,54.0,60.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,1.7,0.0,0.7071067811865476,0.0,False,1050.0,1050.0,1290,1330,-668,0.0,388,C.Jones,3
MID,54,2.3333333333333335,2.3333333333333335,45.666666666666664,50.74074074074074,0.0,0.3333333333333333,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,1.7,0.0,1.5275252316519465,1.5,True,1060.0,1060.0,1290,1330,-1480,1.0,388,C.Jones,4
MID,54,2.0,1.75,39.666666666666664,44.07407407407407,0.0,0.3333333333333333,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,1.2333333333333334,0.0,1.707825127659933,-0.9999999999999994,False,1190.0,1160.0,1290,1330,-2083,1.0,388,C.Jones,5
MID,54,1.6666666666666667,1.6,19.333333333333332,21.48148148148148,0.0,0.3333333333333333,0.0,0.02,0.02,0.0,0.0,1.0333333333333332,0.0,1.51657508881031,-1.4999999999999998,False,1300.0,1220.0,1290,1330,-237,1.0,388,C.Jones,6
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1110,1200,-3307,0.0,389,Elliott,2
MID,54,0.5,0.5,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7071067811865476,0.0,False,1090.0,1060.0,1110,1200,-2002,1.0,389,Elliott,3
MID,54,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.5773502691896258,1.7346906304869078e-16,False,1050.0,1050.0,1110,1200,34914,1.0,389,Elliott,4
MID,54,0.6666666666666666,0.5,6.666666666666667,7.407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.5773502691896257,-1.2297908031807458e-16,True,1120.0,1120.0,1110,1200,17456,1.0,389,Elliott,5
MID,54,0.6666666666666666,0.6,17.0,18.88888888888889,0.0,0.0,0.05666666666666667,0.016666666666666666,0.07333333333333333,0.0,0.0,0.8333333333333334,0.0,0.5477225575051661,0.5000000000000001,True,1050.0,1050.0,1110,1200,-7642,0.0,389,Elliott,6
MID,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,2016,2.0,390,Gravenberch,2
MID,57,3.5,3.5,45.0,50.0,0.5,0.0,0.01,0.005,0.015,0.0,0.5,2.7,1.0,4.949747468305833,0.0,False,1050.0,1050.0,1290,1330,14267,3.0,390,Gravenberch,3
MID,57,3.0,3.0,60.0,66.66666666666666,0.3333333333333333,0.0,0.013333333333333334,0.006666666666666667,0.02,1.0,0.3333333333333333,2.566666666666667,0.49999999999999994,3.605551275463989,1.000000000000001,True,1060.0,1060.0,1290,1330,12981,15.0,390,Gravenberch,4
MID,57,4.0,3.0,90.0,100.0,0.3333333333333333,0.0,0.05333333333333334,0.043333333333333335,0.09666666666666668,2.0,0.3333333333333333,5.3999999999999995,0.3333333333333333,2.943920288775949,-2.0,False,1190.0,1160.0,1290,1330,19621,8.0,390,Gravenberch,5
MID,57,6.666666666666667,5.4,90.0,100.0,0.3333333333333333,0.3333333333333333,0.09000000000000001,0.10333333333333333,0.19333333333333333,2.0,1.0,7.033333333333334,0.3333333333333333,5.941380311005179,6.499999999999998,False,1300.0,1220.0,1290,1330,310725,2.0,390,Gravenberch,6
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1250.0,1160.0,1100,1160,959,0.0,391,Gannon-Doak,2
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1210.0,1210.0,1100,1160,-543,0.0,391,Gannon-Doak,3
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1240.0,1240.0,1100,1160,-494,0.0,391,Gannon-Doak,4
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1160,-509,1.0,391,Gannon-Doak,5
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1160,-592,4.0,391,Gannon-Doak,6
MID,49,4.0,4.0,30.0,33.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,85,0.0,392,Endo,2
MID,49,2.5,2.5,15.5,17.22222222222222,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.1213203435596424,0.0,False,1050.0,1050.0,1290,1330,-1507,0.0,392,Endo,3
MID,49,1.6666666666666667,1.6666666666666667,10.666666666666666,11.851851851851851,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,2.0816659994661326,-1.9999999999999996,True,1060.0,1060.0,1290,1330,-1167,0.0,392,Endo,4
MID,49,0.3333333333333333,1.25,0.6666666666666666,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8929694486000912,-0.5000000000000001,False,1190.0,1160.0,1290,1330,-754,0.0,392,Endo,5
MID,49,0.0,1.0,0.3333333333333333,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,False,1300.0,1220.0,1290,1330,-689,1.0,392,Endo,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-546,0.0,393,Bajcetic,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,195,0.0,393,Bajcetic,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,738,0.0,393,Bajcetic,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-1034,0.0,393,Bajcetic,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-700,0.0,393,Bajcetic,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-383,0.0,394,McConnell,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,-370,0.0,394,McConnell,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,275,0.0,394,McConnell,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-7,0.0,394,McConnell,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-471,0.0,394,McConnell,6
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-158,0.0,395,Morton,2
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,-68,0.0,395,Morton,3
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,-43,0.0,395,Morton,4
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-15,0.0,395,Morton,5
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-14,0.0,395,Morton,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-1176,0.0,396,Nyoni,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,12294,0.0,396,Nyoni,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,-710,0.0,396,Nyoni,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-1483,0.0,396,Nyoni,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-1500,0.0,396,Nyoni,6
FWD,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-10589,0.0,397,Darwin,2
FWD,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,-2738,0.0,397,Darwin,3
FWD,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,-1113,0.0,397,Darwin,4
FWD,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-378,0.0,397,Darwin,5
FWD,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-235,0.0,397,Darwin,6
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290.0,1290.0,1290,1330,-1689,0.0,398,Danns,2
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050.0,1050.0,1290,1330,-1949,0.0,398,Danns,3
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1060.0,1060.0,1290,1330,-944,0.0,398,Danns,4
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1190.0,1160.0,1290,1330,-267,0.0,398,Danns,5
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1220.0,1290,1330,-192,0.0,398,Danns,6
GK,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-70525,0.0,399,Ederson M.,2
GK,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-42219,0.0,399,Ederson M.,3
GK,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1250,1250,-61823,0.0,399,Ederson M.,4
GK,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1050.0,1050.0,1250,1250,-31063,0.0,399,Ederson M.,5
GK,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290.0,1160.0,1250,1250,-16166,0.0,399,Ederson M.,6
GK,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-4142,0.0,400,Ortega Moreno,2
GK,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-2963,0.0,400,Ortega Moreno,3
GK,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1250,1250,-1757,0.0,400,Ortega Moreno,4
GK,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1050.0,1050.0,1250,1250,-1291,0.0,400,Ortega Moreno,5
GK,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290.0,1160.0,1250,1250,-1084,0.0,400,Ortega Moreno,6
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-1182,0.0,401,Bettinelli,2
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-2784,0.0,401,Bettinelli,3
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1250,1250,-1344,0.0,401,Bettinelli,4
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1050.0,1050.0,1250,1250,-232,0.0,401,Bettinelli,5
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290.0,1160.0,1250,1250,-469,0.0,401,Bettinelli,6
DEF,58,9.0,9.0,90.0,100.0,0.0,0.0,0.04,0.02,0.06,1.0,1.0,4.7,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,262199,0.0,402,Aït-Nouri,2
DEF,58,5.0,5.0,56.0,62.22222222222222,0.0,0.0,0.02,0.01,0.03,1.0,0.5,2.35,0.0,5.656854249492381,0.0,True,1100.0,1100.0,1250,1250,-515875,0.0,402,Aït-Nouri,3
DEF,58,3.3333333333333335,3.3333333333333335,67.33333333333333,74.81481481481481,0.0,0.0,0.013333333333333334,0.16,0.17333333333333334,1.0,0.3333333333333333,2.533333333333333,0.0,4.932882862316247,-4.500000000000001,False,1300.0,1290.0,1250,1250,-480114,0.0,402,Aït-Nouri,4
DEF,58,0.3333333333333333,2.5,37.333333333333336,41.48148148148149,0.0,0.0,0.0,0.15333333333333335,0.15333333333333335,0.0,0.0,0.9666666666666667,0.0,4.358898943540674,-0.5000000000000001,True,1050.0,1050.0,1250,1250,-463918,0.0,402,Aït-Nouri,5
DEF,58,0.0,2.0,30.0,33.33333333333333,0.0,0.0,0.0,0.15333333333333335,0.15333333333333335,0.0,0.0,0.9666666666666667,0.0,3.9370039370059056,0.0,False,1290.0,1160.0,1250,1250,-286641,0.0,402,Aït-Nouri,6
DEF,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-484966,0.0,403,Gvardiol,2
DEF,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-209185,6.0,403,Gvardiol,3
DEF,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1250,1250,-71335,4.0,403,Gvardiol,4
DEF,59,2.0,1.5,30.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,3.0,2.999999999999999,True,1050.0,1050.0,1250,1250,28751,2.0,403,Gvardiol,5
DEF,59,3.3333333333333335,2.0,60.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,2.8284271247461903,2.0000000000000004,False,1290.0,1160.0,1250,1250,178573,12.0,403,Gvardiol,6
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-14714,0.0,404,Akanji,2
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-13020,0.0,404,Akanji,3
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1250,1250,-22693,0.0,404,Akanji,4
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1050.0,1050.0,1250,1250,-10968,0.0,404,Akanji,5
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290.0,1160.0,1250,1250,-4925,0.0,404,Akanji,6
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-9407,0.0,405,Aké,2
DEF,54,0.5,0.5,33.5,37.22222222222222,0.0,0.0,0.07,0.06,0.13,0.0,0.0,1.5,0.0,0.7071067811865476,0.0,True,1100.0,1100.0,1250,1250,-1253,1.0,405,Aké,3
DEF,54,0.3333333333333333,0.3333333333333333,22.333333333333332,24.814814814814813,0.0,0.0,0.04666666666666667,0.04,0.08666666666666667,0.0,0.0,1.0,0.0,0.5773502691896258,1.7346906304869078e-16,False,1300.0,1290.0,1250,1250,-6865,1.0,405,Aké,4
DEF,54,0.6666666666666666,0.5,23.0,25.555555555555554,0.0,0.0,0.04666666666666667,0.04,0.08666666666666667,0.0,0.0,1.0,0.0,0.5773502691896257,-1.2297908031807458e-16,True,1050.0,1050.0,1250,1250,-4153,1.0,405,Aké,5
DEF,54,0.6666666666666666,0.6,8.0,8.88888888888889,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.13333333333333333,0.0,0.5477225575051661,0.5000000000000001,False,1290.0,1160.0,1250,1250,-1960,0.0,405,Aké,6
DEF,54,1.0,1.0,8.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-5550,1.0,406,Khusanov,2
DEF,54,0.5,0.5,4.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7071067811865476,0.0,True,1100.0,1100.0,1250,1250,-5476,8.0,406,Khusanov,3
DEF,54,0.6666666666666666,0.6666666666666666,30.666666666666668,34.074074074074076,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.6666666666666666,0.0,0.5773502691896258,-1.2297908031807458e-16,False,1300.0,1290.0,1250,1250,-3359,1.0,406,Khusanov,4
DEF,54,3.0,2.5,58.0,64.44444444444444,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,1.0,0.0,1.2666666666666668,0.0,3.696845502136472,3.9999999999999982,True,1050.0,1050.0,1250,1250,9130,0.0,406,Khusanov,5
DEF,54,3.3333333333333335,2.2,73.0,81.11111111111111,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,1.0,0.0,1.4666666666666668,0.0,3.271085446759225,1.3289664555155756e-15,False,1290.0,1160.0,1250,1250,-6035,0.0,406,Khusanov,6
DEF,53,1.0,1.0,24.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-8406,2.0,407,Matheus N.,2
DEF,53,0.5,0.5,12.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.7071067811865476,0.0,True,1100.0,1100.0,1250,1250,-7973,0.0,407,Matheus N.,3
DEF,53,1.0,1.0,36.0,40.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.7000000000000001,0.0,1.0,0.4999999999999995,False,1300.0,1290.0,1250,1250,-3420,1.0,407,Matheus N.,4
DEF,53,0.6666666666666666,0.75,28.0,31.11111111111111,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.5333333333333333,0.0,0.9574271077563381,3.4693812609738156e-16,True,1050.0,1050.0,1250,1250,-3967,12.0,407,Matheus N.,5
DEF,53,1.0,0.8,43.0,47.77777777777778,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.9333333333333332,0.0,0.8366600265340756,-0.5000000000000002,False,1290.0,1160.0,1250,1250,-231,5.0,407,Matheus N.,6
DEF,55,6.0,6.0,90.0,100.0,0.0,0.0,0.0,0.08,0.08,1.0,0.0,2.5,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,22902,1.0,408,Rúben,2
DEF,55,3.5,3.5,90.0,100.0,0.0,0.0,0.0,0.045,0.045,1.0,0.0,2.25,0.0,3.5355339059327378,0.0,True,1100.0,1100.0,1250,1250,20467,6.0,408,Rúben,3
DEF,55,2.6666666666666665,2.6666666666666665,61.666666666666664,68.5185185185185,0.0,0.0,0.0,0.03,0.03,1.0,0.0,1.7,0.0,2.8867513459481287,-2.4999999999999996,False,1300.0,1290.0,1250,1250,-39757,2.0,408,Rúben,4
DEF,55,2.6666666666666665,3.5,61.666666666666664,68.5185185185185,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,1.0,0.0,1.3666666666666665,0.0,2.886751345948129,2.4999999999999987,True,1050.0,1050.0,1250,1250,-6365,2.0,408,Rúben,5
DEF,55,3.0,3.2,61.666666666666664,68.5185185185185,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,1.0,0.0,1.0333333333333334,0.0,2.588435821108957,0.5000000000000009,False,1290.0,1160.0,1250,1250,38617,9.0,408,Rúben,6
DEF,55,6.0,6.0,81.0,90.0,0.0,0.0,0.0,0.01,0.01,1.0,0.0,1.7,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,7883,1.0,409,Stones,2
DEF,55,3.5,3.5,85.5,95.0,0.0,0.0,0.0,0.015,0.015,1.0,0.0,2.15,0.0,3.5355339059327378,0.0,True,1100.0,1100.0,1250,1250,6143,0.0,409,Stones,3
DEF,55,2.6666666666666665,2.6666666666666665,87.0,96.66666666666667,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,1.0,0.0,2.0,0.0,2.8867513459481287,-2.4999999999999996,False,1300.0,1290.0,1250,1250,-11889,1.0,409,Stones,4
DEF,55,0.6666666666666666,2.0,60.0,66.66666666666666,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1.4333333333333333,0.0,2.70801280154532,-0.4999999999999997,True,1050.0,1050.0,1250,1250,-24066,0.0,409,Stones,5
DEF,55,0.6666666666666666,1.8,31.0,34.44444444444444,0.0,0.0,0.0,0.0033333333333333344,0.0033333333333333344,0.0,0.0,0.6333333333333334,0.0,2.3874672772626644,-1.2297908031807458e-16,False,1290.0,1160.0,1250,1250,-4975,0.0,409,Stones,6
DEF,50,11.0,11.0,65.0,72.22222222222221,0.0,1.0,0.0,0.59,0.59,1.0,2.0,5.0,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,192352,1.0,410,Lewis,2
DEF,50,6.0,6.0,77.5,86.11111111111111,0.0,0.5,0.01,0.33499999999999996,0.345,1.0,1.0,4.3,0.0,7.0710678118654755,0.0,True,1100.0,1100.0,1250,1250,38841,0.0,410,Lewis,3
DEF,50,4.333333333333333,4.333333333333333,53.333333333333336,59.25925925925927,0.0,0.3333333333333333,0.006666666666666667,0.2233333333333333,0.22999999999999998,1.0,0.6666666666666666,2.9,0.0,5.773502691896257,-5.000000000000001,False,1300.0,1290.0,1250,1250,-82760,0.0,410,Lewis,4
DEF,50,0.6666666666666666,3.25,31.666666666666668,35.18518518518518,0.0,0.0,0.006666666666666667,0.02666666666666667,0.03333333333333333,0.0,0.0,1.2333333333333334,0.0,5.188127472091126,-0.4999999999999997,True,1050.0,1050.0,1250,1250,-53675,1.0,410,Lewis,5
DEF,50,0.3333333333333333,2.6,1.6666666666666667,1.851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,4.722287581247038,-0.5000000000000001,False,1290.0,1160.0,1250,1250,-40947,0.0,410,Lewis,6
DEF,49,0.0,0.0,24.0,26.666666666666668,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.5,0.0,0.0,0.0,False,1210.0,1210.0,1250,1250,-2393,1.0,411,O’Reilly,2
DEF,49,0.0,0.0,12.0,13.333333333333334,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.25,0.0,0.0,0.0,True,1100.0,1100.0,1250,1250,-2063,6.0,411,O’Reilly,3
DEF,49,0.3333333333333333,0.3333333333333333,14.0,15.555555555555555,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.01,0.0,0.0,0.5333333333333333,0.0,0.5773502691896258,0.4999999999999998,False,1300.0,1290.0,1250,1250,-2063,6.0,411,O’Reilly,4
DEF,49,2.3333333333333335,1.75,36.0,40.0,0.0,0.0,0.016666666666666666,0.0033333333333333335,0.02,1.0,0.0,1.1,0.0,2.8722813232690148,2.9999999999999996,True,1050.0,1050.0,1250,1250,3773,2.0,411,O’Reilly,5
