position,now_cost,points_last_3gw,points_last_5gw,points_std_last_5gw,points_trend,minutes_last_3gw,minutes_last_5gw,minutes_percentage_last_3,minutes_percentage_last_5,goals_last_3gw,goals_last_5gw,assists_last_3gw,assists_last_5gw,goals_per_90,assists_per_90,xg_last_3gw,xg_last_5gw,xa_last_3gw,xa_last_5gw,xgi_last_3gw,xg_per_90,goals_vs_xg_last_3,assists_vs_xa_last_3,creativity_last_3gw,creativity_last_5gw,creativity_per_90,influence_last_3gw,influence_last_5gw,threat_last_3gw,threat_last_5gw,threat_per_90,ict_last_3gw,ict_last_5gw,ict_per_90,bonus_last_3gw,bonus_last_5gw,bps_last_3gw,bps_last_5gw,clean_sheets_last_3gw,clean_sheets_last_5gw,was_home,fixture_difficulty,strength_attack_home_player_team,strength_attack_away_player_team,strength_defence_home_opponent,strength_defence_away_opponent,transfers_balance,goals_conceded_last_3gw,goals_conceded_last_5gw,saves_last_3gw,saves_last_5gw,target_points,player_id,player_name,gameweek
DEF,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210,1250,1250,1210,1210,-209185,0.0,0.0,0.0,0.0,0,403,Gvardiol,3
DEF,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1250,1250,1100,1140,-71335,0.0,0.0,0.0,0.0,6,403,Gvardiol,4
DEF,59,2.0,1.5,3.0,2.999999999999999,30.0,22.5,33.33333333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.3,1.2,3.0666666666666664,2.3,0.0,0.0,0.0,0.3333333333333333,0.25,0.9999999999999999,0.0,0.0,7.333333333333333,5.5,1.0,1.0,False,1300,1250,1250,1290,1300,28751,0.0,0.0,0.0,0.0,4,403,Gvardiol,5
DEF,59,3.3333333333333335,2.0,2.8284271247461903,2.0000000000000004,60.0,36.0,66.66666666666666,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.75,13.066666666666668,7.840000000000001,0.0,0.0,0.0,1.3333333333333333,0.8,1.9999999999999998,0.0,0.0,12.666666666666666,7.6,1.0,1.0,True,1050,1250,1250,1050,1050,178573,0.3333333333333333,0.2,0.0,0.0,2,403,Gvardiol,6
DEF,59,4.0,2.4,2.6076809620810595,-2.0,83.0,49.8,92.22222222222223,55.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008,0.06333333333333334,0.038,0.07666666666666667,0.014457831325301205,-0.013333333333333334,-0.06333333333333334,8.566666666666666,5.14,9.289156626506024,21.666666666666668,13.0,1.3333333333333333,0.8,1.4457831325301203,3.1333333333333333,1.8800000000000001,3.397590361445783,0.0,0.0,17.333333333333332,10.4,1.0,1.0,False,1290,1250,1250,1160,1290,20357,0.6666666666666666,0.4,0.0,0.0,12,403,Gvardiol,7
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160,1250,1250,1160,1250,-14714,0.0,0.0,0.0,0.0,0,404,Akanji,2
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210,1250,1250,1210,1210,-13020,0.0,0.0,0.0,0.0,0,404,Akanji,3
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1250,1250,1100,1140,-22693,0.0,0.0,0.0,0.0,0,404,Akanji,4
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300,1250,1250,1290,1300,-10968,0.0,0.0,0.0,0.0,0,404,Akanji,5
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1050,1250,1250,1050,1050,-4925,0.0,0.0,0.0,0.0,0,404,Akanji,6
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1290,1250,1250,1160,1290,-2335,0.0,0.0,0.0,0.0,0,404,Akanji,7
DEF,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160,1250,1250,1160,1250,-9407,0.0,0.0,0.0,0.0,1,405,Aké,2
DEF,54,0.5,0.5,0.7071067811865476,0.0,33.5,33.5,37.22222222222222,37.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.13,0.18805970149253734,-0.07,-0.06,4.9,4.9,13.164179104477613,7.6,7.6,2.5,2.5,6.716417910447761,1.5,1.5,4.029850746268656,0.0,0.0,4.5,4.5,0.0,0.0,False,1210,1250,1250,1210,1210,-1253,1.0,1.0,0.0,0.0,0,405,Aké,3
DEF,54,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.7346906304869078e-16,22.333333333333332,22.333333333333332,24.814814814814813,24.814814814814813,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.04666666666666667,0.04,0.04,0.08666666666666667,0.18805970149253734,-0.04666666666666667,-0.04,3.266666666666667,3.266666666666667,13.164179104477613,5.066666666666666,5.066666666666666,1.6666666666666667,1.6666666666666667,6.7164179104477615,1.0,1.0,4.029850746268657,0.0,0.0,3.0,3.0,0.0,0.0,True,1100,1250,1250,1100,1140,-6865,0.6666666666666666,0.6666666666666666,0.0,0.0,1,405,Aké,4
DEF,54,0.6666666666666666,0.5,0.5773502691896257,-1.2297908031807458e-16,23.0,17.25,25.555555555555554,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.035,0.04,0.03,0.08666666666666667,0.1826086956521739,-0.04666666666666667,-0.04,3.266666666666667,2.45,12.782608695652174,5.066666666666666,3.8,1.6666666666666667,1.25,6.521739130434783,1.0,0.75,3.9130434782608696,0.0,0.0,4.0,3.0,0.0,0.0,False,1300,1250,1250,1290,1300,-4153,0.6666666666666666,0.5,0.0,0.0,1,405,Aké,5
DEF,54,0.6666666666666666,0.6,0.5477225575051661,0.5000000000000001,8.0,18.2,8.88888888888889,20.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.01,0.03,0.01,0.0,0.0,-0.01,0.16666666666666666,2.06,1.875,1.0,3.6399999999999997,0.0,1.0,0.0,0.13333333333333333,0.6799999999999999,1.5,0.0,0.0,1.3333333333333333,2.6,0.0,0.0,True,1050,1250,1250,1050,1050,-1960,0.3333333333333333,0.6,0.0,0.0,1,405,Aké,6
DEF,54,1.0,0.8,0.4472135954999579,8.985767264226737e-17,14.666666666666666,22.2,16.296296296296294,24.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.038,0.01,0.03,0.02666666666666667,0.10227272727272727,-0.016666666666666666,-0.01,3.766666666666667,4.220000000000001,23.113636363636367,1.4666666666666668,3.9199999999999995,1.3333333333333333,1.8,8.181818181818182,0.6666666666666666,1.0,4.090909090909091,0.0,0.0,2.3333333333333335,3.2,0.0,0.0,False,1290,1250,1250,1160,1290,-2089,0.3333333333333333,0.6,0.0,0.0,0,405,Aké,7
DEF,54,1.0,1.0,0.0,0.0,8.0,8.0,8.88888888888889,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.4,0.4,4.5,0.0,0.0,7.0,7.0,0.0,0.0,True,1160,1250,1250,1160,1250,-5550,0.0,0.0,0.0,0.0,0,406,Khusanov,2
DEF,54,0.5,0.5,0.7071067811865476,0.0,4.0,4.0,4.444444444444445,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.2,0.2,4.5,0.0,0.0,3.5,3.5,0.0,0.0,False,1210,1250,1250,1210,1210,-5476,0.0,0.0,0.0,0.0,1,406,Khusanov,3
DEF,54,0.6666666666666666,0.6666666666666666,0.5773502691896258,-1.2297908031807458e-16,30.666666666666668,30.666666666666668,34.074074074074076,34.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,0.7666666666666666,0.7666666666666666,2.25,5.866666666666667,5.866666666666667,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.9565217391304348,0.0,0.0,5.0,5.0,0.0,0.0,True,1100,1250,1250,1100,1140,-3359,0.3333333333333333,0.3333333333333333,0.0,0.0,8,406,Khusanov,4
DEF,54,3.0,2.5,3.696845502136472,3.9999999999999982,58.0,45.5,64.44444444444444,50.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.005,0.006666666666666667,0.0,0.0,-0.006666666666666667,1.4666666666666668,1.1,2.2758620689655173,11.333333333333334,9.4,0.0,0.0,0.0,1.2666666666666668,1.05,1.9655172413793107,0.0,0.0,11.666666666666666,10.5,1.0,1.0,False,1300,1250,1250,1290,1300,9130,0.3333333333333333,0.25,0.0,0.0,1,406,Khusanov,5
DEF,54,3.3333333333333335,2.2,3.271085446759225,1.3289664555155756e-15,73.0,45.4,81.11111111111111,50.44444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.006666666666666667,0.0,0.0,-0.006666666666666667,1.7333333333333334,1.04,2.136986301369863,12.933333333333332,8.48,0.0,0.0,0.0,1.4666666666666668,0.96,1.8082191780821921,0.0,0.0,13.0,9.2,1.0,1.0,True,1050,1250,1250,1050,1050,-6035,0.3333333333333333,0.2,0.0,0.0,0,406,Khusanov,6
DEF,54,3.0,2.0,3.3911649915626336,-4.000000000000002,45.0,43.8,50.0,48.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.004,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,0.9666666666666668,1.04,1.9333333333333336,8.266666666666667,7.76,0.0,0.0,0.0,0.9333333333333335,0.8799999999999999,1.866666666666667,0.0,0.0,10.333333333333334,7.8,1.0,1.0,False,1290,1250,1250,1160,1290,-7039,0.0,0.2,0.0,0.0,0,406,Khusanov,7
DEF,53,1.0,1.0,0.0,0.0,24.0,24.0,26.666666666666668,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,4.5,3.8,3.8,0.0,0.0,0.0,0.5,0.5,1.875,0.0,0.0,5.0,5.0,0.0,0.0,True,1160,1250,1250,1160,1250,-8406,0.0,0.0,0.0,0.0,0,407,Matheus N.,2
DEF,53,0.5,0.5,0.7071067811865476,0.0,12.0,12.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.5,1.9,1.9,0.0,0.0,0.0,0.25,0.25,1.875,0.0,0.0,2.5,2.5,0.0,0.0,False,1210,1250,1250,1210,1210,-7973,0.0,0.0,0.0,0.0,2,407,Matheus N.,3
DEF,53,1.0,1.0,1.0,0.4999999999999995,36.0,36.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.0,-0.006666666666666667,2.1666666666666665,2.1666666666666665,5.416666666666666,4.8,4.8,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1.75,0.0,0.0,4.0,4.0,0.0,0.0,True,1100,1250,1250,1100,1140,-3420,0.3333333333333333,0.3333333333333333,0.0,0.0,0,407,Matheus N.,4
DEF,53,0.6666666666666666,0.75,0.9574271077563381,3.4693812609738156e-16,28.0,27.0,31.11111111111111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.005,0.006666666666666667,0.0,0.0,-0.006666666666666667,1.7666666666666666,1.625,5.678571428571429,3.533333333333333,3.6,0.0,0.0,0.0,0.5333333333333333,0.525,1.7142857142857142,0.0,0.0,2.3333333333333335,3.0,0.0,0.0,False,1300,1250,1250,1290,1300,-3967,0.3333333333333333,0.25,0.0,0.0,1,407,Matheus N.,5
DEF,53,1.0,0.8,0.8366600265340756,-0.5000000000000002,43.0,30.6,47.77777777777778,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.006666666666666667,0.0,0.0,-0.006666666666666667,2.033333333333333,1.46,4.255813953488372,7.400000000000001,5.2,0.0,0.0,0.0,0.9333333333333332,0.6599999999999999,1.953488372093023,0.0,0.0,4.0,3.4,0.0,0.0,True,1050,1250,1250,1050,1050,-231,0.6666666666666666,0.4,0.0,0.0,12,407,Matheus N.,6
DEF,53,4.333333333333333,3.0,5.0990195135927845,5.999999999999999,45.0,43.8,50.0,48.666666666666664,0.3333333333333333,0.2,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,0.06,0.036,0.013333333333333334,0.012,0.07333333333333333,0.12,0.2733333333333333,0.32,4.533333333333334,3.78,9.066666666666668,20.733333333333334,14.559999999999999,7.333333333333333,4.4,14.666666666666666,3.233333333333333,2.2600000000000002,6.466666666666666,0.3333333333333333,0.2,12.666666666666666,9.0,0.0,0.0,False,1290,1250,1250,1160,1290,17382,0.6666666666666666,0.6,0.0,0.0,5,407,Matheus N.,7
DEF,55,6.0,6.0,0.0,0.0,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.0,-0.08,1.7,1.7,1.7,21.6,21.6,2.0,2.0,2.0,2.5,2.5,2.5,0.0,0.0,26.0,26.0,1.0,1.0,True,1160,1250,1250,1160,1250,22902,0.0,0.0,0.0,0.0,1,408,Rúben,2
DEF,55,3.5,3.5,3.5355339059327378,0.0,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.045,0.0,0.0,-0.045,1.65,1.65,1.65,19.9,19.9,1.0,1.0,1.0,2.25,2.25,2.25,0.0,0.0,15.5,15.5,1.0,1.0,False,1210,1250,1250,1210,1210,20467,1.0,1.0,0.0,0.0,1,408,Rúben,3
DEF,55,2.6666666666666665,2.6666666666666665,2.8867513459481287,-2.4999999999999996,61.666666666666664,61.666666666666664,68.5185185185185,68.5185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,-0.03,1.1333333333333333,1.1333333333333333,1.654054054054054,15.133333333333333,15.133333333333333,0.6666666666666666,0.6666666666666666,0.972972972972973,1.7,1.7,2.481081081081081,0.0,0.0,10.0,10.0,1.0,1.0,True,1100,1250,1250,1100,1140,-39757,1.0,1.0,0.0,0.0,6,408,Rúben,4
DEF,55,2.6666666666666665,3.5,2.886751345948129,2.4999999999999987,61.666666666666664,68.75,68.5185185185185,76.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.025,0.006666666666666667,0.0,0.0,-0.006666666666666667,0.8666666666666667,1.075,1.2648648648648648,12.6,14.85,0.0,0.5,0.0,1.3666666666666665,1.65,1.9945945945945944,0.0,0.0,9.666666666666666,13.75,1.0,2.0,False,1300,1250,1250,1290,1300,-6365,1.0,0.75,0.0,0.0,2,408,Rúben,5
DEF,55,3.0,3.2,2.588435821108957,0.5000000000000009,61.666666666666664,73.0,68.5185185185185,81.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.02,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,0.5666666666666667,1.0,0.827027027027027,9.533333333333333,13.680000000000001,0.0,0.4,0.0,1.0333333333333334,1.52,1.5081081081081082,0.0,0.0,9.666666666666666,12.0,1.0,2.0,True,1050,1250,1250,1050,1050,38617,0.6666666666666666,0.8,0.0,0.0,2,408,Rúben,6
DEF,55,3.3333333333333335,2.4,2.073644135332772,-2.000000000000001,90.0,73.0,100.0,81.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.01,0.013333333333333334,0.0,0.0,-0.013333333333333334,2.033333333333333,1.56,2.033333333333333,13.133333333333333,12.639999999999999,0.0,0.0,0.0,1.5333333333333332,1.44,1.5333333333333332,0.0,0.0,14.333333333333334,9.4,1.0,1.0,False,1290,1250,1250,1160,1290,-7722,0.6666666666666666,1.0,0.0,0.0,9,408,Rúben,7
DEF,55,6.0,6.0,0.0,0.0,81.0,81.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,-0.01,2.2,2.2,2.4444444444444446,14.4,14.4,0.0,0.0,0.0,1.7,1.7,1.8888888888888888,0.0,0.0,28.0,28.0,1.0,1.0,True,1160,1250,1250,1160,1250,7883,0.0,0.0,0.0,0.0,1,409,Stones,2
DEF,55,3.5,3.5,3.5355339059327378,0.0,85.5,85.5,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,-0.015,2.0,2.0,2.1052631578947367,19.1,19.1,0.0,0.0,0.0,2.15,2.15,2.263157894736842,0.0,0.0,18.5,18.5,1.0,1.0,False,1210,1250,1250,1210,1210,6143,1.0,1.0,0.0,0.0,1,409,Stones,3
DEF,55,2.6666666666666665,2.6666666666666665,2.8867513459481287,-2.4999999999999996,87.0,87.0,96.66666666666667,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.0,-0.013333333333333334,1.9333333333333336,1.9333333333333336,2.0000000000000004,17.933333333333334,17.933333333333334,0.0,0.0,0.0,2.0,2.0,2.0689655172413794,0.0,0.0,14.666666666666666,14.666666666666666,1.0,1.0,True,1100,1250,1250,1100,1140,-11889,1.3333333333333333,1.3333333333333333,0.0,0.0,0,409,Stones,4
DEF,55,0.6666666666666666,2.0,2.70801280154532,-0.4999999999999997,60.0,65.25,66.66666666666666,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,-0.01,1.2,1.4500000000000002,1.8,13.133333333333333,13.45,0.0,0.0,0.0,1.4333333333333333,1.5,2.15,0.0,0.0,5.333333333333333,11.0,0.0,1.0,False,1300,1250,1250,1290,1300,-24066,1.3333333333333333,1.0,0.0,0.0,1,409,Stones,5
DEF,55,0.6666666666666666,1.8,2.3874672772626644,-1.2297908031807458e-16,31.0,52.8,34.44444444444444,58.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333344,0.008,0.0033333333333333344,0.0,0.0,-0.0033333333333333344,0.6,1.1600000000000001,1.7419354838709677,5.199999999999998,10.76,0.6666666666666666,0.4,1.9354838709677418,0.6333333333333334,1.24,1.838709677419355,0.0,0.0,2.0,8.6,0.0,1.0,True,1050,1250,1250,1050,1050,-4975,1.0,1.0,0.0,0.0,0,409,Stones,6
DEF,55,0.3333333333333333,0.6,0.5477225575051653,1.7346906304869078e-16,1.0,36.6,1.1111111111111112,40.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,7.88,0.6666666666666666,0.4,60.0,0.06666666666666682,0.9,6.000000000000013,0.0,0.0,-0.3333333333333333,3.0,0.0,0.0,False,1290,1250,1250,1160,1290,-3180,0.3333333333333333,1.0,0.0,0.0,0,409,Stones,7
DEF,50,11.0,11.0,0.0,0.0,65.0,65.0,72.22222222222221,72.22222222222221,0.0,0.0,1.0,1.0,0.0,1.3846153846153846,0.0,0.0,0.59,0.59,0.59,0.0,0.0,0.41000000000000003,13.1,13.1,18.138461538461538,29.2,29.2,8.0,8.0,11.076923076923077,5.0,5.0,6.923076923076923,2.0,2.0,41.0,41.0,1.0,1.0,True,1160,1250,1250,1160,1250,192352,0.0,0.0,0.0,0.0,1,410,Lewis,2
DEF,50,6.0,6.0,7.0710678118654755,0.0,77.5,77.5,86.11111111111111,86.11111111111111,0.0,0.0,0.5,0.5,0.0,0.5806451612903226,0.01,0.01,0.33499999999999996,0.33499999999999996,0.345,0.011612903225806452,-0.01,0.16500000000000004,13.95,13.95,16.2,22.799999999999997,22.799999999999997,6.5,6.5,7.548387096774194,4.3,4.3,4.993548387096774,1.0,1.0,22.0,22.0,1.0,1.0,False,1210,1250,1250,1210,1210,38841,1.0,1.0,0.0,0.0,1,410,Lewis,3
DEF,50,4.333333333333333,4.333333333333333,5.773502691896257,-5.000000000000001,53.333333333333336,53.333333333333336,59.25925925925927,59.25925925925927,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5625,0.006666666666666667,0.006666666666666667,0.2233333333333333,0.2233333333333333,0.22999999999999998,0.01125,-0.006666666666666667,0.11000000000000001,9.4,9.4,15.862499999999999,15.466666666666667,15.466666666666667,4.333333333333333,4.333333333333333,7.312499999999999,2.9,2.9,4.893749999999999,0.6666666666666666,0.6666666666666666,14.666666666666666,14.666666666666666,1.0,1.0,True,1100,1250,1250,1100,1140,-82760,1.0,1.0,0.0,0.0,0,410,Lewis,4
DEF,50,0.6666666666666666,3.25,5.188127472091126,-0.4999999999999997,31.666666666666668,40.0,35.18518518518518,44.44444444444444,0.0,0.0,0.0,0.25,0.0,0.0,0.006666666666666667,0.005,0.02666666666666667,0.16749999999999998,0.03333333333333333,0.018947368421052633,-0.006666666666666667,-0.02666666666666667,5.033333333333334,7.05,14.305263157894737,5.733333333333333,11.6,1.6666666666666667,3.25,4.7368421052631575,1.2333333333333334,2.175,3.505263157894737,0.0,0.5,1.0,11.0,0.0,1.0,False,1300,1250,1250,1290,1300,-53675,1.0,0.75,0.0,0.0,0,410,Lewis,5
DEF,50,0.3333333333333333,2.6,4.722287581247038,-0.5000000000000001,1.6666666666666667,32.0,1.851851851851852,35.55555555555556,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.004,0.0,0.13399999999999998,0.0,0.0,0.0,0.0,0.09999999999999999,5.64,5.3999999999999995,0.26666666666666666,9.28,0.0,2.6,0.0,0.03333333333333333,1.7399999999999998,1.8,0.0,0.4,0.0,8.8,0.0,1.0,True,1050,1250,1250,1050,1050,-40947,0.3333333333333333,0.6,0.0,0.0,1,410,Lewis,6
DEF,50,0.3333333333333333,0.6,0.5477225575051629,0.4999999999999998,2.3333333333333335,20.4,2.592592592592593,22.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.016,0.0,0.0,0.0,0.0,0.09999999999999999,3.08,3.8571428571428568,0.13333333333333333,3.5199999999999996,0.6666666666666666,1.4,25.71428571428571,0.09999999999999999,0.8,3.8571428571428568,0.0,0.0,1.0,1.2,0.0,0.0,False,1290,1250,1250,1160,1290,-28509,0.0,0.6,0.0,0.0,0,410,Lewis,7
DEF,49,0.0,0.0,0.0,0.0,24.0,24.0,26.666666666666668,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,-0.01,5.0,5.0,18.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.875,0.0,0.0,-2.0,-2.0,0.0,0.0,True,1160,1250,1250,1160,1250,-2393,0.0,0.0,0.0,0.0,0,411,O’Reilly,2
DEF,49,0.0,0.0,0.0,0.0,12.0,12.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,-0.005,2.5,2.5,18.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.875,0.0,0.0,-1.0,-1.0,0.0,0.0,False,1210,1250,1250,1210,1210,-2063,0.0,0.0,0.0,0.0,1,411,O’Reilly,3
DEF,49,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.4999999999999998,14.0,14.0,15.555555555555555,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.01,0.042857142857142864,-0.006666666666666667,-0.0033333333333333335,2.1666666666666665,2.1666666666666665,13.928571428571427,2.6,2.6,0.6666666666666666,0.6666666666666666,4.285714285714286,0.5333333333333333,0.5333333333333333,3.4285714285714284,0.0,0.0,-1.0,-1.0,0.0,0.0,True,1100,1250,1250,1100,1140,-2063,0.3333333333333333,0.3333333333333333,0.0,0.0,6,411,O’Reilly,4
DEF,49,2.3333333333333335,1.75,2.8722813232690148,2.9999999999999996,36.0,33.0,40.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0125,0.0033333333333333335,0.005,0.02,0.04166666666666667,-0.016666666666666666,-0.0033333333333333335,1.0999999999999999,2.075,2.7499999999999996,9.133333333333335,6.8500000000000005,1.0,0.75,2.5,1.1,0.9500000000000001,2.75,0.0,0.0,8.0,5.5,1.0,1.0,False,1300,1250,1250,1290,1300,3773,0.3333333333333333,0.25,0.0,0.0,6,411,O’Reilly,5
DEF,49,4.333333333333333,2.6,3.1304951684997055,2.4999999999999996,64.66666666666667,43.6,71.85185185185186,48.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.01,0.0033333333333333335,0.004,0.02,0.023195876288659788,-0.016666666666666666,-0.0033333333333333335,1.3333333333333333,1.8,1.8556701030927831,14.266666666666667,8.56,1.0,0.6,1.3917525773195876,1.6333333333333335,1.08,2.2731958762886597,0.0,0.0,14.333333333333334,8.2,2.0,2.0,True,1050,1250,1250,1050,1050,46274,0.3333333333333333,0.2,0.0,0.0,2,411,O’Reilly,6
