player_id,player_name,position,element_type,gameweek,fixture,team_name,team_short,opponent_name,opponent_short,was_home,points,minutes,goals_scored,assists,clean_sheets,bonus,goals_conceded,saves,yellow_cards,red_cards,own_goals,penalties_saved,penalties_missed,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,bps,tackles,clearances_blocks_interceptions,recoveries,goals_vs_xg,assists_vs_xa,ict_per_90,points_last_3gw,points_last_5gw,minutes_last_3gw,goals_last_3gw,assists_last_3gw,xg_last_3gw,xa_last_3gw,xgi_last_3gw,clean_sheets_last_3gw,bonus_last_3gw,team_form_last_3gw,fixture_difficulty,strength_overall_home_player_team,strength_overall_away_player_team,strength_attack_home_player_team,strength_attack_away_player_team,strength_defence_home_opponent,strength_defence_away_opponent,now_cost,selected,transfers_in,transfers_out,transfers_balance
81,Kluivert,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,1,23,0,0,0,0,0,0,0,0,0,0,0,0.09,0.32,0.41,0.05,6.6,14.4,8.0,2.9,6,0,1,2,-0.09,-0.32,11.347826086956522,1.0,0.75,14.666666666666666,0.0,0.0,0.06666666666666667,0.11,0.17666666666666667,0.0,0.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,70,86835,17549,10720,6829
81,Kluivert,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,1,27,0,0,0,0,0,0,0,0,0,0,0,0.11,0.0,0.11,0.0,5.4,3.8,7.0,1.6,4,0,1,1,-0.11,0.0,5.333333333333334,1.0,0.8,19.666666666666668,0.0,0.0,0.06666666666666667,0.10666666666666667,0.17333333333333334,0.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,70,86986,9241,11600,-2359
81,Kluivert,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,1,59,0,0,0,0,2,0,0,0,0,0,0,0.0,0.05,0.05,1.36,4.6,16.5,2.0,2.3,6,0,0,1,0.0,-0.05,3.508474576271186,1.0,1.0,36.333333333333336,0.0,0.0,0.06666666666666667,0.12333333333333334,0.18999999999999997,0.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,70,91366,12335,10678,1657
81,Kluivert,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,7,29,1,0,0,1,1,0,0,0,0,0,0,0.02,0.01,0.03,0.69,39.6,13.3,11.0,6.4,31,2,0,2,0.98,-0.01,19.862068965517242,3.0,2.2,38.333333333333336,0.3333333333333333,0.0,0.043333333333333335,0.02,0.06333333333333334,0.0,0.3333333333333333,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,70,93566,9367,9131,236
82,Semenyo,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,15,90,2,0,0,3,4,0,0,0,0,0,0,0.91,0.02,0.93,2.21,66.4,1.3,32.0,10.0,42,1,1,3,1.0899999999999999,-0.02,10.0,15.0,15.0,90.0,2.0,0.0,0.91,0.02,0.93,0.0,3.0,42.0,1380,1150,1180,1100,1160,1380,1380,79,462445,0,0,0
82,Semenyo,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,6,90,0,1,1,0,0,0,0,0,0,0,0,0.68,0.07,0.75,0.46,20.2,36.0,45.0,10.1,11,0,0,5,-0.68,0.9299999999999999,10.1,10.5,10.5,90.0,1.0,0.5,0.795,0.045000000000000005,0.8400000000000001,1.0,1.5,55.0,1120,1150,1180,1100,1160,1120,1150,79,1774426,901033,48759,852274
82,Semenyo,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,2,90,0,0,1,0,0,0,1,0,0,0,0,0.21,0.06,0.27,0.19,11.6,23.4,30.0,6.5,4,2,0,8,-0.21,-0.06,6.499999999999999,7.666666666666667,7.666666666666667,90.0,0.6666666666666666,0.3333333333333333,0.6,0.05000000000000001,0.65,2.0,1.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,79,2935140,1187657,152296,1035361
82,Semenyo,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,13,90,1,1,0,3,1,0,0,0,0,0,0,0.87,0.06,0.93,0.62,63.2,24.7,29.0,11.7,39,3,3,2,0.13,0.94,11.700000000000001,7.0,9.0,90.0,0.3333333333333333,0.6666666666666666,0.5866666666666667,0.06333333333333334,0.65,2.0,1.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,79,4192375,1254193,158877,1095316
82,Semenyo,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,5,90,0,0,1,0,0,0,0,0,0,0,0,0.11,0.05,0.16,0.14,8.8,13.9,4.0,2.7,9,3,1,10,-0.11,-0.05,2.7,6.666666666666667,8.2,90.0,0.3333333333333333,0.3333333333333333,0.3966666666666667,0.056666666666666664,0.45333333333333337,2.0,1.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,79,5302856,1129346,54200,1075146
82,Semenyo,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,7,90,1,0,0,0,2,0,0,0,0,0,0,0.21,0.05,0.26,1.84,42.4,16.6,9.0,6.8,22,2,1,4,0.79,-0.05,6.8,8.333333333333334,6.6,90.0,0.6666666666666666,0.3333333333333333,0.39666666666666667,0.05333333333333334,0.45,1.0,1.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,79,6177600,895631,65930,829701
82,Semenyo,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,18,90,2,1,0,3,1,0,0,0,0,0,0,0.66,0.06,0.72,0.88,92.4,16.5,63.0,17.2,63,1,1,7,1.3399999999999999,0.94,17.2,10.0,9.0,90.0,1.0,0.3333333333333333,0.3266666666666667,0.05333333333333334,0.38000000000000006,1.0,1.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,79,6771772,587033,34166,552867
83,O.Dango,MID,3,1,1,Brentford,BRE,Liverpool,LIV,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1380,1120,1185,1080,1080,1380,1380,60,8768,0,0,0
83,O.Dango,MID,3,2,13,Brentford,BRE,Aston Villa,AVL,True,13,83,1,0,1,3,0,0,0,0,0,0,0,0.77,0.02,0.79,1.1,50.4,3.7,56.0,11.0,33,4,5,6,0.22999999999999998,-0.02,11.927710843373495,6.5,6.5,41.5,0.5,0.0,0.385,0.01,0.395,1.0,1.5,50.0,1140,1120,1185,1080,1080,1140,1300,60,7498,1041,2796,-1755
83,O.Dango,MID,3,3,28,Brentford,BRE,Sunderland,SUN,False,2,90,0,0,0,0,2,0,0,0,0,0,0,0.08,0.0,0.08,1.54,7.2,0.7,19.0,2.7,6,0,4,3,-0.08,0.0,2.7,5.0,5.0,57.666666666666664,0.3333333333333333,0.0,0.2833333333333333,0.006666666666666667,0.29,1.0,1.0,44.333333333333336,1050,1120,1185,1080,1080,1050,1050,60,167945,121225,20327,100898
83,O.Dango,MID,3,4,33,Brentford,BRE,Chelsea,CHE,True,1,17,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.49,1.0,0.4,4.0,0.5,2,0,0,1,0.0,0.0,2.6470588235294117,5.333333333333333,4.0,63.333333333333336,0.3333333333333333,0.0,0.2833333333333333,0.006666666666666667,0.29,1.0,1.0,50.0,1220,1120,1185,1080,1080,1220,1300,60,107177,26664,40337,-13673
83,O.Dango,MID,3,5,45,Brentford,BRE,Fulham,FUL,False,1,25,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0,0.12,0.0,0.0,0.3,11.0,0.9,-2,0,0,0,-0.12,0.0,3.24,1.3333333333333333,3.4,44.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,33.333333333333336,1120,1120,1185,1080,1080,1120,1120,60,102067,11860,21200,-9340
83,O.Dango,MID,3,6,52,Brentford,BRE,Man Utd,MUN,True,2,74,0,0,0,0,1,0,0,0,0,0,0,0.42,0.26,0.68,1.02,3.6,11.1,27.0,4.2,6,0,2,1,-0.42,-0.26,5.108108108108109,1.3333333333333333,3.8,38.666666666666664,0.0,0.0,0.18000000000000002,0.08666666666666667,0.26666666666666666,0.0,0.0,42.0,1100,1120,1185,1080,1080,1100,1140,60,73897,4719,31937,-27218
83,O.Dango,MID,3,7,64,Brentford,BRE,Man City,MCI,True,0,22,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1,0,0,0,0.0,0.0,0.0,1.0,1.2,40.333333333333336,0.0,0.0,0.18000000000000002,0.08666666666666667,0.26666666666666666,0.0,0.0,36.0,1300,1120,1185,1080,1080,1300,1380,60,61811,1934,15372,-13438
84,Tavernier,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,4,90,0,0,0,0,4,0,0,0,0,0,0,0.32,0.06,0.38,2.21,24.6,14.1,33.0,7.2,20,3,7,10,-0.32,-0.06,7.2,4.0,4.0,90.0,0.0,0.0,0.32,0.06,0.38,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,55,32237,0,0,0
84,Tavernier,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,11,77,1,0,1,3,0,0,0,0,0,0,0,0.19,0.21,0.4,0.41,42.8,4.5,28.0,7.5,36,0,2,2,0.81,-0.21,8.766233766233766,7.5,7.5,83.5,0.5,0.0,0.255,0.135,0.39,1.0,1.5,55.0,1120,1150,1180,1100,1160,1120,1150,55,64769,24795,8560,16235
84,Tavernier,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,3,80,0,0,1,0,0,0,0,0,0,0,0,0.31,0.05,0.36,0.12,4.4,17.3,19.0,4.1,0,3,0,2,-0.31,-0.05,4.6125,6.0,6.0,82.33333333333333,0.3333333333333333,0.0,0.2733333333333334,0.10666666666666667,0.38000000000000006,2.0,1.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,55,128242,69242,23226,46016
84,Tavernier,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,2,85,0,0,0,0,1,0,0,0,0,0,0,0.04,0.11,0.15,0.62,1.8,14.9,7.0,2.4,9,0,1,7,-0.04,-0.11,2.541176470588235,5.333333333333333,5.0,80.66666666666667,0.3333333333333333,0.0,0.17999999999999997,0.12333333333333334,0.30333333333333334,2.0,1.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,55,199867,92002,30906,61096
84,Tavernier,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,3,74,0,0,1,0,0,0,0,0,0,0,0,0.06,0.03,0.09,0.14,11.4,13.1,6.0,3.1,4,1,3,3,-0.06,-0.03,3.7702702702702706,2.6666666666666665,4.6,79.66666666666667,0.0,0.0,0.13666666666666666,0.06333333333333334,0.19999999999999998,2.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,55,199568,31901,29620,2281
84,Tavernier,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,1,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02,0.02,0.48,4.0,12.2,4.0,2.0,3,1,0,3,0.0,-0.02,6.0,2.0,4.0,63.0,0.0,0.0,0.03333333333333333,0.05333333333333334,0.08666666666666667,1.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,55,192567,19997,27683,-7686
84,Tavernier,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,3,60,0,0,1,0,0,0,0,0,0,0,0,0.0,0.05,0.05,0.2,5.0,31.1,8.0,4.4,1,0,1,4,0.0,-0.05,6.6,2.3333333333333335,2.4,54.666666666666664,0.0,0.0,0.02,0.03333333333333333,0.05333333333333334,2.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,55,168805,6027,30395,-24368
85,Adams,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,4,90,0,0,0,0,3,0,0,0,0,0,0,0.0,0.1,0.1,2.1,21.6,1.7,4.0,2.7,11,5,8,6,0.0,-0.1,2.7,4.0,4.0,90.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,50,24156,0,0,0
85,Adams,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,2,87,0,0,1,0,0,0,1,0,0,0,0,0.03,0.01,0.04,0.41,20.2,5.3,7.0,3.3,17,2,4,3,-0.03,-0.01,3.413793103448276,3.0,3.0,88.5,0.0,0.0,0.015,0.055,0.07,1.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,50,38060,7449,4345,3104
85,Adams,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,4,90,0,0,1,0,0,0,1,0,0,0,0,0.03,0.01,0.04,0.19,11.2,1.8,17.0,3.0,14,2,3,7,-0.03,-0.01,3.0,3.3333333333333335,3.3333333333333335,89.0,0.0,0.0,0.02,0.04,0.06,2.0,0.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,50,37792,3631,5994,-2363
85,Adams,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,1,90,0,0,0,0,1,0,1,0,0,0,0,0.0,0.01,0.01,0.62,11.4,13.3,0.0,2.5,15,2,4,5,0.0,-0.01,2.5,2.3333333333333335,2.75,89.0,0.0,0.0,0.02,0.01,0.03,2.0,0.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,50,45574,9340,5078,4262
85,Adams,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,3,90,0,0,1,0,0,0,0,0,0,0,0,0.04,0.01,0.05,0.14,16.2,4.0,17.0,3.7,19,3,4,4,-0.04,-0.01,3.7,2.6666666666666665,2.8,90.0,0.0,0.0,0.023333333333333334,0.01,0.03333333333333333,2.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,50,45651,4571,5326,-755
85,Adams,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,2,80,0,0,0,0,2,0,0,0,0,0,0,0.04,0.02,0.06,1.77,13.2,3.3,2.0,1.9,19,4,1,5,-0.04,-0.02,2.1375,2.0,2.4,86.66666666666667,0.0,0.0,0.02666666666666667,0.013333333333333334,0.04,1.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,50,48009,5763,4588,1175
85,Adams,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,2,77,0,0,0,0,1,0,0,0,0,0,0,0.02,0.02,0.04,0.6,12.4,4.7,7.0,2.4,15,0,4,6,-0.02,-0.02,2.8051948051948052,2.3333333333333335,2.4,82.33333333333333,0.0,0.0,0.03333333333333333,0.016666666666666666,0.05000000000000001,1.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,50,48323,3683,4043,-360
86,Brooks,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,4,83,0,1,0,0,2,0,1,0,0,0,0,0.19,0.19,0.38,1.9,27.2,40.3,18.0,8.6,23,2,0,5,-0.19,0.81,9.325301204819276,4.0,4.0,83.0,0.0,1.0,0.19,0.19,0.38,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,50,11665,0,0,0
86,Brooks,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,3,66,0,0,1,0,0,0,0,0,0,0,0,0.17,0.67,0.84,0.41,8.2,24.2,15.0,4.7,11,0,2,2,-0.17,-0.67,6.409090909090909,3.5,3.5,74.5,0.0,0.5,0.18,0.43000000000000005,0.61,1.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,50,28112,12384,3715,8669
86,Brooks,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,4,63,0,0,1,1,0,0,0,0,0,0,0,0.34,0.32,0.66,0.01,18.6,25.1,37.0,8.1,24,4,0,1,-0.34,-0.32,11.57142857142857,3.6666666666666665,3.6666666666666665,70.66666666666667,0.0,0.3333333333333333,0.23333333333333336,0.3933333333333333,0.6266666666666666,2.0,0.3333333333333333,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,50,30754,7385,6075,1310
86,Brooks,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,1,66,0,0,0,0,1,0,1,0,0,0,0,0.09,0.02,0.11,0.57,0.0,2.9,8.0,0.6,0,0,0,6,-0.09,-0.02,0.8181818181818181,2.6666666666666665,3.0,65.0,0.0,0.0,0.19999999999999998,0.33666666666666667,0.5366666666666667,2.0,0.3333333333333333,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,50,48311,21222,7878,13344
86,Brooks,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,3,62,0,0,1,0,0,0,0,0,0,0,0,0.0,0.04,0.04,0.14,3.8,14.8,4.0,2.3,8,0,2,4,0.0,-0.04,3.3387096774193545,2.6666666666666665,3.0,63.666666666666664,0.0,0.0,0.14333333333333334,0.12666666666666662,0.27,2.0,0.3333333333333333,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,50,46212,5246,6557,-1311
86,Brooks,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,1,30,0,0,0,0,0,0,0,0,0,0,0,0.09,0.06,0.15,0.48,4.8,6.8,18.0,3.0,5,0,1,2,-0.09,-0.06,9.0,1.6666666666666667,2.4,52.666666666666664,0.0,0.0,0.06,0.03999999999999996,0.09999999999999999,1.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,50,47888,6847,5932,915
86,Brooks,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,2,84,0,0,0,0,1,0,0,0,0,0,0,0.0,0.02,0.02,0.64,4.2,7.0,4.0,1.5,11,0,1,2,0.0,-0.02,1.607142857142857,2.0,2.2,58.666666666666664,0.0,0.0,0.03,0.03999999999999996,0.06999999999999999,1.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,50,44045,1925,5872,-3947
87,Christie,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,50,10562,0,0,0
87,Christie,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,1,24,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0.08,0.06,4.4,13.1,5.0,2.3,3,0,1,1,-0.06,-0.02,8.625,0.5,0.5,12.0,0.0,0.0,0.03,0.01,0.04,0.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,50,8285,82,2431,-2349
87,Christie,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,1,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.18,10.4,0.3,2.0,1.3,10,4,2,3,0.0,0.0,4.333333333333333,0.6666666666666666,0.6666666666666666,17.0,0.0,0.0,0.02,0.006666666666666667,0.02666666666666667,0.0,0.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,50,8328,499,1029,-530
87,Christie,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.5,17.0,0.0,0.0,0.02,0.006666666666666667,0.02666666666666667,0.0,0.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,50,8830,842,981,-139
87,Christie,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,1,27,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.0,3.2,5.5,4.0,1.3,4,0,2,3,-0.01,-0.02,4.333333333333333,0.6666666666666666,0.6,18.0,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.01,0.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,50,7857,251,1260,-1009
87,Christie,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,4,59,0,1,0,0,2,0,0,0,0,0,0,0.08,0.02,0.1,1.36,0.0,4.4,5.0,0.9,7,1,2,2,-0.08,0.98,1.3728813559322035,1.6666666666666667,1.4,28.666666666666668,0.0,0.3333333333333333,0.03,0.013333333333333334,0.043333333333333335,0.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,50,8062,718,770,-52
87,Christie,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,1,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28,4.2,4.6,0.0,0.9,3,1,0,1,0.0,0.0,6.75,2.0,1.4,32.666666666666664,0.0,0.3333333333333333,0.03,0.013333333333333334,0.043333333333333335,0.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,50,8534,733,491,242
88,Cook,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,49,1488,0,0,0
88,Cook,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,49,1335,50,326,-276
88,Cook,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,49,1125,34,264,-230
88,Cook,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.2,2,0,1,0,0.0,0.0,4.5,0.3333333333333333,0.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,49,1014,44,208,-164
88,Cook,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,49,1972,778,170,608
88,Cook,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,49,1984,383,468,-85
88,Cook,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,49,1710,31,294,-263
89,Philip,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,49,6642,0,0,0
89,Philip,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,49,7179,408,1459,-1051
89,Philip,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,49,5824,190,1938,-1748
89,Philip,MID,3,4,32,Bournemouth,BOU,Brighton,BHA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.666666666666664,1210,1150,1180,1100,1160,1210,1210,49,4426,0,1478,-1478
89,Philip,MID,3,5,42,Bournemouth,BOU,Newcastle,NEW,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.333333333333336,1240,1150,1180,1100,1160,1240,1320,49,3939,0,538,-538
89,Philip,MID,3,6,56,Bournemouth,BOU,Leeds,LEE,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.666666666666664,1100,1150,1180,1100,1160,1050,1100,49,3608,0,325,-325
89,Philip,MID,3,7,63,Bournemouth,BOU,Fulham,FUL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.666666666666664,1120,1150,1180,1100,1160,1120,1120,49,3433,0,193,-193
90,Scott,MID,3,1,1,Bournemouth,BOU,Liverpool,LIV,False,2,73,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1.81,2.0,2.1,2.0,0.6,7,0,1,2,0.0,0.0,0.7397260273972602,2.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1380,1150,1180,1100,1160,1380,1380,50,7941,0,0,0
90,Scott,MID,3,2,12,Bournemouth,BOU,Wolves,WOL,True,2,65,0,0,1,0,0,0,1,0,0,0,0,0.05,0.03,0.08,0.41,7.4,13.9,5.0,2.6,10,3,2,1,-0.05,-0.03,3.6,2.0,2.0,69.0,0.0,0.0,0.025,0.015,0.04,1.0,0.0,55.0,1120,1150,1180,1100,1160,1120,1150,50,10696,1291,1275,16
90,Scott,MID,3,3,29,Bournemouth,BOU,Spurs,TOT,False,3,62,0,0,1,0,0,0,0,0,0,0,0,0.05,0.13,0.18,0.01,12.2,30.4,5.0,4.8,14,2,2,3,-0.05,-0.13,6.967741935483871,2.3333333333333335,2.3333333333333335,66.66666666666667,0.0,0.0,0.03333333333333333,0.05333333333333334,0.08666666666666667,2.0,0.0,58.666666666666664,1250,1150,1180,1100,1160,1160,1250,50,10762,820,1533,-713
